title,url,img_ref,star_count,review_count,price,is_free_shipping,shipping_price,limited_stock,additional_buy_options
"Sony X800H 75 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model, XBR75X800H",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0810882WTJAK5UIIVBW&url=%2FSony-X800H-Inch-Compatibility-XBR75X800H%2Fdp%2FB083R354VH%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364530%26sr%3D8-85-spons%26psc%3D1&qualifier=1585364530&id=8243456740403599&widgetName=sp_btf,https://m.media-amazon.com/images/I/71UjszdEcgL._AC_UY654_QL65_ML3_.jpg,4.5,26,"$1,498.00",True,,4,False
Echo Show 8 - stay connected and in touch with Alexa  - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_2?ie=UTF8&adId=A02869872FRMTZ1J98K5I&url=%2FEcho-Show-8%2Fdp%2FB07PF1Y28C%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364530%26sr%3D8-86-spons%26psc%3D1&qualifier=1585364530&id=8243456740403599&widgetName=sp_btf,https://m.media-amazon.com/images/I/51YBNqnnCyL._AC_UY654_QL65_ML3_.jpg,4.6,26004,$129.99,True,,,False
"Samsung UN75RU8000FXZA Flat 75-Inch 4K 8 Series Ultra HD Smart TV with HDR and Alexa Compatibility (2019 Model), Gray",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A06799713RFWWDX10UZ4R&url=%2FSamsung-UN75RU8000FXZA-Flat-UHD-Smart%2Fdp%2FB07NC9Q1VJ%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364538%26sr%3D8-81-spons%26psc%3D1%26smid%3DA2K7RN1DSQCI9O&qualifier=1585364538&id=5025706707522751&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71ayXpGfO8L._AC_UY654_QL65_ML3_.jpg,4.5,1104,,True,,,False
"[2019 Latest] - TV Antenna Indoor, Digital Amplified HDTV Antennas 4K 1080P HD VHF UHF for Local Channels 50-75 Miles Range with Built-in Signal Amplifier Support All television-13ft Coax Cable",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_2?ie=UTF8&adId=A0092770YJ9J1QGII5OZ&url=%2F2019-Latest-Amplified-Built-television-13ft%2Fdp%2FB07XPTXVYL%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364538%26sr%3D8-82-spons%26psc%3D1&qualifier=1585364538&id=5025706707522751&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51hLy3vd9WL._AC_UY654_QL65_ML3_.jpg,3.9,28,$12.99,True,,10,False
McMillions - Season 1,https://amazon.com/McMillion-07-Podcast/dp/B082F1R211/ref=sr_1_83?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-83,https://m.media-amazon.com/images/I/819OJ9pzUeL._AC_UY654_QL65_ML3_.jpg,3.3,72,,False,,,False
"TCL 65"" Class 6-Series 4K UHD QLED Dolby Vision HDR Roku Smart TV - 65R625",https://amazon.com/TCL-Class-Dolby-Vision-Smart/dp/B07V4TC9V8/ref=sr_1_84?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-84,https://m.media-amazon.com/images/I/91ZrvnzneML._AC_UY654_QL65_ML3_.jpg,4.2,717,$749.99,True,,,True
[Latest 2020] Amplified Outdoor TV Antenna- 175Miles HDTV Outdoor Antenna with Pole Mount 2 Signals Distribution for Free Digital TV Channels High Reception VHF/UHF/1080P/4K/FM Signals,https://amazon.com/Amplified-Antenna-175Miles-Distribution-Reception/dp/B0849T4TT4/ref=sr_1_85?dchild=1&keywords=hd+tv&qid=1585364538&smid=A19ZELOW3XNUL0&sr=8-85,https://m.media-amazon.com/images/I/61nWFdX6CmL._AC_UY654_QL65_ML3_.jpg,4.3,41,$19.99,True,,,False
"LG 32LM570BPUA 32"" Class 720p Smart LED HD TV (2019)",https://amazon.com/LG-32LM570BPUA-Class-720p-Smart/dp/B07RWVXPGL/ref=sr_1_86?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-86,https://m.media-amazon.com/images/I/81Zn8G7FgfL._AC_UY654_QL65_ML3_.jpg,4.4,29,,False,,,True
"LG 75UM7570PUD Alexa Built-in 75"" 4K Ultra HD Smart LED TV (2019)",https://amazon.com/LG-75UM7570PUD-Alexa-Built-Ultra/dp/B07NHPSX51/ref=sr_1_87?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-87,https://m.media-amazon.com/images/I/91ElvrQ483L._AC_UY654_QL65_ML3_.jpg,4.6,135,,False,,,True
"HDTV Antenna, 2020 New Indoor Digital HDTV Antenna, 130+ Miles Range with Amplifier Signal Booster USB Power Supply for 4K HD VHF UHF Free Local Channels Support All TV's-17ft Coax Cable",https://amazon.com/Antenna-Digital-Amplifier-Channels-TVs-17ft/dp/B07Q8KWWB1/ref=sr_1_88?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-88,https://m.media-amazon.com/images/I/51O18wEjwFL._AC_UY654_QL65_ML3_.jpg,4.3,1906,$26.99,True,,,True
"Free Signal TV Transit 22"" 12 Volt DC Powered LED Flat Screen HDTV for RV Camper and Mobile Use",https://amazon.com/Free-Signal-TV-Transit-Powered/dp/B07P1FQW4P/ref=sr_1_89?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-89,https://m.media-amazon.com/images/I/410jyQcFvnL._AC_UY500_QL65_ML3_.jpg,5.0,4,$229.00,True,,3,False
Samsung Electronics UN49M5300A  49-Inch 1080p Smart LED TV (2017 Model),https://amazon.com/Samsung-Electronics-UN49M5300A-49-Inch-1080p/dp/B072PCXS5T/ref=sr_1_90?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-90,https://m.media-amazon.com/images/I/91ujVY2F+2L._AC_UY654_QL65_ML3_.jpg,4.1,814,,False,,,True
TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0677249DQMP719W3QDS&url=%2FTOSHIBA-43LF711U20-43-inch-Ultra-Smart%2Fdp%2FB07SB1BMM9%2Fref%3Dsr_1_91_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364538%26sr%3D8-91-spons%26psc%3D1&qualifier=1585364538&id=5025706707522751&widgetName=sp_mtf,https://m.media-amazon.com/images/I/41erwwQzAnL._AC_UY500_QL65_ML3_.jpg,4.4,18734,$249.99,True,,,False
Sony X800H 85 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_2?ie=UTF8&adId=A046533914KV1HSEJXMSK&url=%2FSony-X800H-85-Inch-Compatibility%2Fdp%2FB083R2V3Z6%2Fref%3Dsr_1_92_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364538%26sr%3D8-92-spons%26psc%3D1&qualifier=1585364538&id=5025706707522751&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71rljojpGdL._AC_UY654_QL65_ML3_.jpg,4.5,26,"$2,298.00",True,,2,False
Sony X950G 65 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2019 Model,https://amazon.com/Sony-X950G-65-Inch-XBR65X950G/dp/B07MW11QXT/ref=sr_1_93?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-93,https://m.media-amazon.com/images/I/81-walWRx+L._AC_UY654_QL65_ML3_.jpg,4.4,411,"$1,598.00",True,,11,True
"LG 75SM9070PUA Alexa Built-in Nano 9 Series 75"" 4K Ultra HD Smart LED NanoCell TV (2019)",https://amazon.com/LG-75SM9070PUA-Alexa-Built-NanoCell/dp/B07PP4BJ7C/ref=sr_1_94?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-94,https://m.media-amazon.com/images/I/818qDjCPuwL._AC_UY654_QL65_ML3_.jpg,4.5,65,"$1,796.99",True,,,True
"Vizio D32F-G D-Series 32"" Class 1080p LED LCD Smart Full-Array LED LCD TV (2019 Model) (Renewed)",https://amazon.com/Vizio-D32F-G-Class-Full-Array-Renewed/dp/B082QVSXQM/ref=sr_1_95?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-95,https://m.media-amazon.com/images/I/91-8Fkq3G+L._AC_UY654_QL65_ML3_.jpg,3.4,6,$169.99,True,,,False
"[Updated 2020 Version] Professional 150+ Miles Amplified HD Digital TV Antenna, USA Patented Design, Support 4K 1080p Fire tv Stick and All Older TV's Indoor HDTV Local Channels All Type Television",https://amazon.com/Professional-Amplified-Patented-Channels-Television/dp/B07YYTXM45/ref=sr_1_96?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-96,https://m.media-amazon.com/images/I/81-ksX5bVYL._AC_UY654_QL65_ML3_.jpg,4.6,95,$18.99,True,,,False
LG Electronics 49UK6300PUE 49-Inch 4K Ultra HD Smart LED TV (2018 Model),https://amazon.com/LG-Electronics-49UK6300PUE-49-Inch-Ultra/dp/B079V3HQ4Y/ref=sr_1_97?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-97,https://m.media-amazon.com/images/I/915fzh10-KL._AC_UY654_QL65_ML3_.jpg,4.2,233,,False,,,True
"TV Antenna, Indoor Digital HDTV Television Antenna Freeview 4K 1080P HD VHF UHF for Local Channels 130 Miles with Amplifier Support All TV 16.5 feet Cable",https://amazon.com/TV-Antenna-Television-Freeview-Amplifier/dp/B07XXVVNDB/ref=sr_1_98?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-98,https://m.media-amazon.com/images/I/61mlIaB5RvL._AC_UY654_QL65_ML3_.jpg,4.3,546,$17.99,True,,,True
[Newest 2020] Amplified 4K Full HD Digital Indoor Smart TV Antenna – 60 120 Miles Range Support 4K 1080p and Older TV's Powerful HDTV Best Amplifier Signal Booster – 9.8ft Coax Cable,https://amazon.com/Newest-Amplified-Digital-Indoor-Antenna/dp/B07YRNWRPX/ref=sr_1_99?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-99,https://m.media-amazon.com/images/I/61DnaYtOwkL._AC_UY654_QL65_ML3_.jpg,3.3,531,$18.99,True,,,False
Hisense 43R7E 43-inch 4K Ultra HD Roku Smart LED TV HDR (2019),https://amazon.com/Hisense-43R7E-43-inch-Ultra-Smart/dp/B07HR1J1F2/ref=sr_1_100?dchild=1&keywords=hd+tv&qid=1585364538&sr=8-100,https://m.media-amazon.com/images/I/712hQFqGdyL._AC_UY654_QL65_ML3_.jpg,4.3,365,,False,,,True
"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A032957537U7AAVZCBAQV&url=%2FFire-TV-Stick-with-Alexa-Voice-Remote%2Fdp%2FB0791TX5P5%2Fref%3Dsr_1_101_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364538%26sr%3D8-101-spons%26psc%3D1&qualifier=1585364538&id=5025706707522751&widgetName=sp_btf,https://m.media-amazon.com/images/I/51ZdmnHKukL._AC_UY654_QL65_ML3_.jpg,4.5,161404,$39.99,True,,,False
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_2?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_102_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364538%26sr%3D8-102-spons%26psc%3D1&qualifier=1585364538&id=5025706707522751&widgetName=sp_btf,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364546%26sr%3D8-97-spons%26psc%3D1&qualifier=1585364546&id=7216091471189325&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
McMillions - Season 1,https://amazon.com/McMillion-07-Podcast/dp/B082F1R211/ref=sr_1_99?keywords=hd+tv&qid=1585364546&sr=8-99,https://m.media-amazon.com/images/I/819OJ9pzUeL._AC_UY654_QL65_ML3_.jpg,3.3,72,,False,,,False
"SAMSUNG QN32Q50RAFXZA Flat 32"" QLED 4K 32Q50 Series Smart TV2019",https://amazon.com/SAMSUNG-QN32Q50RAFXZA-32Q50-Smart-TV2019/dp/B07W5QYD2K/ref=sr_1_100?keywords=hd+tv&qid=1585364546&sr=8-100,https://m.media-amazon.com/images/I/51NKhnjhpGL._AC_UY654_QL65_ML3_.jpg,4.6,48,$473.83,True,,,True
Logitech TV Mount for MeetUp HD Video and Audio Conferencing System,https://amazon.com/Logitech-Mount-MeetUp-Conferencing-System/dp/B071ZFMC9Q/ref=sr_1_101?keywords=hd+tv&qid=1585364546&sr=8-101,https://m.media-amazon.com/images/I/71qbinRuZSL._AC_UY654_QL65_ML3_.jpg,4.2,54,$76.30,True,,,True
Vizio D40F-G9 40-inch 1080p Full Array LED SmartCast HDTV (Renewed),https://amazon.com/VIZIO-Class-Smart-TV-Renewed/dp/B07M8RM5HQ/ref=sr_1_102?keywords=hd+tv&qid=1585364546&sr=8-102,https://m.media-amazon.com/images/I/61Ms8bztRFL._AC_UY654_QL65_ML3_.jpg,3.7,145,,False,,,True
pingbingding HDTV Antenna Amplified Digital Outdoor Antenna with Mounting Pole & 40FT RG6 Coax Cable--150 Miles Range--360 Degree Rotation Wireless Remote--Snap-On Installation Support 2 TVs,https://amazon.com/pingbingding-Amplified-Range-360-Remote-Snap-Installation/dp/B0748KYTZN/ref=sr_1_103?keywords=hd+tv&qid=1585364546&sr=8-103,https://m.media-amazon.com/images/I/71y4HDcBuQL._AC_UY654_QL65_ML3_.jpg,4.4,3739,$46.98,True,,,True
"Vizio D-Seires 32"" Class 720p HD Full-Array LED Smart TV with Chromecast Built-in and SmartCast (Renewed)",https://amazon.com/D-Seires-Full-Array-Chromecast-SmartCast-Renewed/dp/B07Y7PDQ4N/ref=sr_1_104?keywords=hd+tv&qid=1585364546&sr=8-104,https://m.media-amazon.com/images/I/51RCnV9LLLL._AC_UY500_QL65_ML3_.jpg,4.3,42,$154.99,True,,,False
"HDTV Antenna,130+ Miles Long Range Indoor Digital TV Antennas with 2020 Newest Switch Amplifier Signal Booster for Local Free Channels 4k HD 1080P 2016P All Older TV's - 16.5ft Coax Cable",https://amazon.com/Antenna-Digital-Antennas-Amplifier-Channels/dp/B07WX82482/ref=sr_1_105?keywords=hd+tv&qid=1585364546&sr=8-105,https://m.media-amazon.com/images/I/61dYH4vyO9L._AC_UY654_QL65_ML3_.jpg,4.2,435,$19.99,True,,,True
Hisense 43R7E 43-inch 4K Ultra HD Roku Smart LED TV HDR (2019),https://amazon.com/Hisense-43R7E-43-inch-Ultra-Smart/dp/B07HR1J1F2/ref=sr_1_106?keywords=hd+tv&qid=1585364546&sr=8-106,https://m.media-amazon.com/images/I/712hQFqGdyL._AC_UY654_QL65_ML3_.jpg,4.3,365,,False,,,True
TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0677249DQMP719W3QDS&url=%2FTOSHIBA-43LF711U20-43-inch-Ultra-Smart%2Fdp%2FB07SB1BMM9%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364546%26sr%3D8-107-spons%26psc%3D1&qualifier=1585364546&id=7216091471189325&widgetName=sp_mtf,https://m.media-amazon.com/images/I/41erwwQzAnL._AC_UY500_QL65_ML3_.jpg,4.4,18734,$249.99,True,,,False
"Sony X800H 75 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model, XBR75X800H",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_2?ie=UTF8&adId=A0810882WTJAK5UIIVBW&url=%2FSony-X800H-Inch-Compatibility-XBR75X800H%2Fdp%2FB083R354VH%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364546%26sr%3D8-108-spons%26psc%3D1&qualifier=1585364546&id=7216091471189325&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71UjszdEcgL._AC_UY654_QL65_ML3_.jpg,4.5,26,"$1,498.00",True,,4,False
Sceptre 43 inches 1080p LED TV (2018),https://amazon.com/Sceptre-43-inches-1080p-LED/dp/B07D3PRKPP/ref=sr_1_109?keywords=hd+tv&qid=1585364546&sr=8-109,https://m.media-amazon.com/images/I/61018OnIx8L._AC_UY654_QL65_ML3_.jpg,4.1,296,$367.02,True,,,True
"Komodo by Sceptre 32"" 720p MHL HDMI X2 LED HDTV, Metal Black 2019 (KX-322)",https://amazon.com/Komodo-Class-720P-LED-KX-322/dp/B07LH61TZB/ref=sr_1_110?keywords=hd+tv&qid=1585364546&sr=8-110,https://m.media-amazon.com/images/I/81-f5BWCOBL._AC_UY654_QL65_ML3_.jpg,4.3,90,$99.99,True,,,False
HDTV Antenna Digital Amplified Outdoor Antenna with Mounting Pole-150 Miles Range 360 Degree Rotation Wireless Remote Support 2 TVs.UHF/VHF 4K 1080P Channels,https://amazon.com/Amplified-Miles-Range-360-Rotation-Remote-Snap/dp/B07TS32GFV/ref=sr_1_111?keywords=hd+tv&qid=1585364546&sr=8-111,https://m.media-amazon.com/images/I/716Im43XHwL._AC_UY654_QL65_ML3_.jpg,4.1,1394,$39.99,True,,,True
"RCA 15” Clearview HDTV | Transparent LED HD Television, High Resolution Wide Screen Monitor w/HDMI, VGA, RF Antenna Jack Inputs. Including Full Function Remote.",https://amazon.com/Clearview-Transparent-Television-Resolution-Including/dp/B07C7M8WQC/ref=sr_1_112?keywords=hd+tv&qid=1585364546&sr=8-112,https://m.media-amazon.com/images/I/81oGP7IgWbL._AC_UY654_QL65_ML3_.jpg,4.1,23,,False,,,True
RCA 39-40 Inch Class LED Full 1080p 60Hz HDTV (Black),https://amazon.com/RCA-39-Inch-Full-1080p-Black/dp/B00856XE7C/ref=sr_1_113?keywords=hd+tv&qid=1585364546&sr=8-113,https://m.media-amazon.com/images/I/91Y6Ne6mbNL._AC_UY654_QL65_ML3_.jpg,3.6,502,$219.99,True,,,True
"LG OLED65B9PUA B9 65"" 4K HDR Smart OLED TV with AI ThinQ (2019) Bundle with Deco Gear Home Theater Soundbar, Flat Wall Mount Kit, Wireless Keyboard and 6-Outlet Surge Adapter with Night Light",https://amazon.com/LG-OLED65B9PUA-Soundbar-Wireless-Keyboard/dp/B07VJMNCF2/ref=sr_1_114?keywords=hd+tv&qid=1585364546&sr=8-114,https://m.media-amazon.com/images/I/71NN+XrYw6L._AC_UY654_QL65_ML3_.jpg,4.4,66,"$1,949.99",True,,,False
"Amplified HD TV Antenna, 2020 Upgraded Digital Indoor HDTV Antenna Up to 120 Mile Range, 4K HD VHF UHF Freeview Television Local Channels Detachable Signal Amplifier and 16.5ft Longer Coax Cable",https://amazon.com/HDTV-Antenna-Amplified-Television-Detachable/dp/B01FUB4ZG8/ref=sr_1_115?keywords=hd+tv&qid=1585364546&sr=8-115,https://m.media-amazon.com/images/I/517dkYgrJbL._AC_UY654_QL65_ML3_.jpg,3.8,5306,$22.99,True,,,True
"Caixun C24 24"" Inch 720p LED HDTV, Built-in with HDMI, USB, High Resolution and Digital Noise Reduction(2020 Model)",https://amazon.com/Caixun-Built-Resolution-Digital-Reduction/dp/B082CB9R6J/ref=sr_1_116?keywords=hd+tv&qid=1585364546&sr=8-116,https://m.media-amazon.com/images/I/61g2tkf8afL._AC_UY654_QL65_ML3_.jpg,4.0,1,$89.99,True,,,False
"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A032957537U7AAVZCBAQV&url=%2FFire-TV-Stick-with-Alexa-Voice-Remote%2Fdp%2FB0791TX5P5%2Fref%3Dsr_1_117_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364546%26sr%3D8-117-spons%26psc%3D1&qualifier=1585364546&id=7216091471189325&widgetName=sp_btf,https://m.media-amazon.com/images/I/51ZdmnHKukL._AC_UY654_QL65_ML3_.jpg,4.5,161404,$39.99,True,,,False
"Ring Peephole Cam - Smart video doorbell, HD video, 2-way talk, easy installation",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_2?ie=UTF8&adId=A099366537NAB8G2BG5XQ&url=%2FRing-Peephole-Cam-doorbell-installation%2Fdp%2FB07WHMQNPC%2Fref%3Dsr_1_118_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364546%26sr%3D8-118-spons%26psc%3D1&qualifier=1585364546&id=7216091471189325&widgetName=sp_btf,https://m.media-amazon.com/images/I/41EeOVCHm+L._AC_UY654_QL65_ML3_.jpg,4.2,1171,$199.00,True,,,False
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364554%26sr%3D8-113-spons%26psc%3D1&qualifier=1585364554&id=6289277964810415&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
"Home DVD Player for TV, HDMI Output Full HD 1080p Upscaling, USB Port, Supports Multi Region Code Free DVDs, Free 5-Feet HDMI Cable, Progressive-scan Technology, Premium Metal Case, Remote Control",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_2?ie=UTF8&adId=A04680871LFU245RHTNAK&url=%2FUpgraded-Megatek-Progressive-scan-Up-Conversion-Display%2Fdp%2FB07PNMTP1Y%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364554%26sr%3D8-114-spons%26psc%3D1&qualifier=1585364554&id=6289277964810415&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71F6F+xEcgL._AC_UY654_QL65_ML3_.jpg,4.3,577,$44.99,True,,,False
"JBL Bar 5.1 4K Ultra HD 5.1-Channel Soundbar with True Wireless Surround Speakers, Black (JBLBAR51BLK)",https://amazon.com/JBL-5-1-Channel-Soundbar-Wireless-Surround/dp/B075SKB4TF/ref=sr_1_115?keywords=hd+tv&qid=1585364554&sr=8-115,https://m.media-amazon.com/images/I/61b4c9nwbrL._AC_UY654_QL65_ML3_.jpg,4.4,599,$483.82,True,,,True
"Digital Converter Box for Analog TV, Leelbox Q03S ATSC Converter Box HD 1080P with Record, Pause Live TV, USB Multimedia Playback, and HDTV Set Top Box [2020 Update Version]",https://amazon.com/Converter-Leelbox-Q03S-Multimedia-Playback/dp/B07W8848BY/ref=sr_1_116?keywords=hd+tv&qid=1585364554&sr=8-116,https://m.media-amazon.com/images/I/51yh1LuvX-L._AC_UY654_QL65_ML3_.jpg,3.6,4,$25.99,True,,,True
"FIRE TV CUBE USER'S GUIDE: The Ultimate Manual To Set Up, Manage Your TV Cube",https://amazon.com/FIRE-TV-CUBE-USERS-GUIDE-ebook/dp/B07FKMFHV2/ref=sr_1_117?keywords=hd+tv&qid=1585364554&sr=8-117,https://m.media-amazon.com/images/I/71zSkctXmpL._AC_UY654_QL65_ML3_.jpg,3.3,15,$0.00,True,,,False
"Samsung UN55TU8000 55"" TU8000 4K Ultra HD Smart LED TV (2020 Model) with Deco Gear Home Theater Soundbar, Wall Mount Accessory Kit and HDMI Cable Bundle",https://amazon.com/Samsung-UN55TU8000-Theater-Soundbar-Accessory/dp/B084YQ8CPT/ref=sr_1_118?keywords=hd+tv&qid=1585364554&sr=8-118,https://m.media-amazon.com/images/I/71b3czaHgpL._AC_UY654_QL65_ML3_.jpg,,,$569.00,True,,,False
"Oratec 2 in 1 Photo Frame Indoor HD Digital TV Antenna Amplified 4K/ 1080P Local Broadcast Signal 200 Miles Range, Stable Signal OTA Antennas for All HDTVs, Retro Elegant Frame Style for 7 inch Photos",https://amazon.com/Oratec-Digital-Amplified-Broadcast-Antennas/dp/B084VHQLLJ/ref=sr_1_119?keywords=hd+tv&qid=1585364554&sr=8-119,https://m.media-amazon.com/images/I/71VCLYfXh7L._AC_UY654_QL65_ML3_.jpg,5.0,1,$21.99,True,,,False
"Small Flat Screen TV - Perfect Kitchen TV - 13.3 inch LED TV - Watch HDTV Anywhere - for Kitchen tv, RV tv, Office tv & More– Free HD Local Channels – Small HD TV - USB, HDMI, RCA, RF & More",https://amazon.com/Small-TV-Perfect-Anywhere-Channels/dp/B01N43XEUQ/ref=sr_1_120?keywords=hd+tv&qid=1585364554&sr=8-120,https://m.media-amazon.com/images/I/71CQOiOrStL._AC_UY654_QL65_ML3_.jpg,4.1,189,$149.99,True,,,False
"1byone TV Antenna 2020 [Newest] Foldable HD Antenna, Indoor TV Antenna for 360°Omni-Directional Reception Digital Freeview 4K 1080P VHF UHF Local Channels with Signal Amplifier Support All TV's",https://amazon.com/Antenna-Foldable-Freeview-Channels-Amplifier/dp/B07VRKM2C8/ref=sr_1_121?keywords=hd+tv&qid=1585364554&sr=8-121,https://m.media-amazon.com/images/I/619uZN+4NrL._AC_UY654_QL65_ML3_.jpg,4.3,366,$39.99,True,,,True
VIZIO P-Series Quantum 75” Class (74.5” Diag.) 4K HDR Smart TV - P759-G1,https://amazon.com/VIZIO-Quantum-Class-Diag-Smart/dp/B07RDMLHNK/ref=sr_1_122?keywords=hd+tv&qid=1585364554&sr=8-122,https://m.media-amazon.com/images/I/61gUSFMRXiL._AC_UY654_QL65_ML3_.jpg,4.1,255,"$1,699.99",False,,,True
TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0677249DQMP719W3QDS&url=%2FTOSHIBA-43LF711U20-43-inch-Ultra-Smart%2Fdp%2FB07SB1BMM9%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dhd%2Btv%26qid%3D1585364554%26sr%3D8-123-spons%26psc%3D1&qualifier=1585364554&id=6289277964810415&widgetName=sp_mtf,https://m.media-amazon.com/images/I/41erwwQzAnL._AC_UY500_QL65_ML3_.jpg,4.4,18734,$249.99,True,,,False
